ticker,date,open,high,low,close,volume,adj_close,daily_return,MA_7,MA_30,volatility,momentum,price_range,price_range_pct
AAPL,2025-04-07,176.77,193.68,174.19,181.02,160466300,181.02,-0.03671775223499352,208.08285714285714,221.5713333333333,0.027118796216989715,-0.1830858793266844,19.49000000000001,0.10766766103193022
AAPL,2025-04-08,186.24,189.88,168.8,172.0,120859500,172.0,-0.049828748204618356,201.60142857142858,219.09,0.028008267979099083,-0.2274870873568381,21.079999999999984,0.12255813953488363
AAPL,2025-04-09,171.53,200.12,171.47,198.36,184395900,198.36,0.15325581395348853,198.28285714285715,217.70966666666666,0.04092732304050196,-0.11184740754007338,28.650000000000006,0.1444343617664852
AAPL,2025-04-10,188.61,194.3,182.55,189.96,121880000,189.96,-0.042347247428917156,193.61285714285714,216.151,0.041461191236326335,-0.0628052691301988,11.75,0.0618551273952411
AAPL,2025-04-11,185.65,199.05,185.61,197.67,87435900,197.67,0.040587492103600686,189.94571428571427,214.69833333333335,0.042098639546491325,0.051883780332056206,13.439999999999998,0.06799210805888602
AAPL,2025-04-14,210.92,212.42,200.67,202.03,101352900,202.03,0.022056963626245762,189.85142857142858,213.51766666666666,0.042355152376202916,0.1160645232570987,11.75,0.0581596792555561
AAPL,2025-04-15,201.37,203.01,199.31,201.65,51343900,201.65,-0.0018809087759243948,191.81285714285715,212.39433333333332,0.04234974841392376,0.17238372093023258,3.6999999999999886,0.01834862385321095
AAPL,2025-04-16,197.88,200.21,191.9,193.8,59732400,193.8,-0.038928837093974655,193.63857142857142,211.01566666666668,0.042810959980728175,-0.02298850574712641,8.310000000000002,0.04287925696594428
AAPL,2025-04-17,196.72,198.34,193.95,196.5,52164700,196.5,0.01393188854489158,197.13857142857142,209.74033333333333,0.042954501866356985,0.03442830069488312,4.390000000000015,0.022340966921119667
AAPL,2025-04-21,192.8,193.33,189.35,192.69,46742500,192.69,-0.019389312977099227,196.32857142857145,208.21366666666665,0.04284446762730773,-0.025193504325390803,3.980000000000018,0.020654937983289316
AAPL,2025-04-22,195.64,201.1,195.49,199.25,52976400,199.25,0.034044319892054586,197.6557142857143,207.2913333333333,0.04268524341952985,-0.013760332623867777,5.609999999999985,0.028155583437892023
AAPL,2025-04-23,205.5,207.49,202.3,204.1,52929200,204.1,0.02434127979924705,198.5742857142857,206.75133333333332,0.04269211189222193,0.01214976444334237,5.189999999999998,0.02542871141597255
AAPL,2025-04-24,204.39,208.32,202.44,207.86,47311000,207.86,0.018422341989221103,199.40714285714287,206.465,0.04273725602197883,0.0725490196078431,5.8799999999999955,0.028288270951602017
AAPL,2025-04-25,205.87,209.24,205.7,208.77,38222300,208.77,0.0043779466948907775,200.42428571428573,206.45166666666668,0.04228168096423405,0.062442748091602995,3.5400000000000205,0.016956459261388227
AAPL,2025-04-28,209.49,210.98,206.95,209.63,38743100,209.63,0.004119365809263753,202.68571428571428,206.34033333333335,0.04216010511682136,0.08791322850173855,4.030000000000001,0.01922434766016315
AAPL,2025-04-29,208.18,211.72,207.86,210.69,36827600,210.69,0.005056528168678076,204.71285714285713,206.24733333333333,0.042167438756912035,0.05741530740276035,3.859999999999985,0.018320755612511203
AAPL,2025-04-30,208.79,213.06,206.17,211.98,52286500,211.98,0.006122739569984326,207.46857142857144,206.241,0.04216129985744116,0.03860852523272906,6.890000000000015,0.03250306632701205
AAPL,2025-05-01,208.57,214.04,208.39,212.8,57365700,212.8,0.003868289461270047,209.4042857142857,206.17733333333337,0.04211325546654901,0.02376599634369292,5.650000000000006,0.026550751879699273
AAPL,2025-05-02,205.59,206.48,201.67,204.85,101010600,204.85,-0.03735902255639101,209.51142857142855,205.88633333333334,0.042669768800843916,-0.018776644153853606,4.810000000000002,0.023480595557725175
AAPL,2025-05-05,202.6,203.6,197.73,198.4,69018500,198.4,-0.03148645350256285,208.16,205.2416666666667,0.042859824868207226,-0.05357057673042975,5.8700000000000045,0.029586693548387118
AAPL,2025-05-06,197.73,200.16,196.54,198.03,51216500,198.03,-0.0018649193548386789,206.62571428571428,204.50300000000001,0.04278439736054241,-0.06008828136124167,3.6200000000000045,0.018280058576983307
AAPL,2025-05-07,198.68,198.95,192.78,195.77,68536700,195.77,-0.0114124122607685,204.6457142857143,203.58866666666665,0.04269914326813665,-0.07646947825266526,6.1699999999999875,0.03151657557337686
AAPL,2025-05-08,197.24,199.56,194.2,197.01,50478900,197.01,0.006333963324309133,202.69142857142856,202.78933333333333,0.04271812370731633,-0.07420112781954902,5.360000000000014,0.027206740774580043
AAPL,2025-05-09,198.51,200.05,197.06,198.05,36453900,198.05,0.005278919851784192,200.70142857142858,201.94766666666666,0.04267251927985194,-0.03319502074688785,2.990000000000009,0.015097197677354249
AAPL,2025-05-12,210.73,211.03,206.52,210.55,63775800,210.55,0.06311537490532704,200.38000000000002,201.72033333333334,0.044092240283396394,0.061239919354838745,4.509999999999991,0.021420090239847974
AAPL,2025-05-13,210.19,213.16,208.76,212.69,51909300,212.69,0.010163856566136165,201.5,201.42366666666666,0.04398296007211278,0.07402918749684395,4.400000000000006,0.02068738539658661
AAPL,2025-05-14,212.19,213.7,210.34,212.09,49325800,212.09,-0.0028210070995344783,203.4557142857143,201.07166666666666,0.04397365292866408,0.08336313020381048,3.359999999999985,0.015842331085859706
AAPL,2025-05-15,210.71,212.72,209.3,211.21,45029500,211.21,-0.0041491819510585115,205.33857142857144,200.66733333333335,0.043971935959090665,0.07207755951474559,3.4199999999999875,0.016192415131859227
AAPL,2025-05-16,212.12,212.33,209.53,211.02,54737900,211.02,-0.0008995786184365917,207.5171428571429,200.94500000000002,0.04043663451935624,0.06548851300176728,2.8000000000000114,0.013268884465927453
AAPL,2025-05-19,207.67,209.24,204.03,208.54,46140500,208.54,-0.011752440526964336,209.16428571428574,201.63233333333335,0.037994971267667904,-0.009546426027072008,5.210000000000008,0.024983216649084147
AAPL,2025-05-20,207.43,208.23,204.8,206.63,42496600,206.63,-0.009158914356957926,210.39000000000001,202.486,0.03729982627340512,-0.02849217170529883,3.4299999999999784,0.016599719305037886
AAPL,2025-05-21,204.94,206.81,200.48,201.86,59211800,201.86,-0.02308474084111689,209.14857142857142,203.48133333333334,0.036247495946338026,-0.048234240181055155,6.3300000000000125,0.031358367185177906
AAPL,2025-05-22,200.48,202.52,199.47,201.13,46742400,201.13,-0.0036163677796493543,207.49714285714285,203.57366666666667,0.023249178547250622,-0.04772501302021692,3.0500000000000114,0.015164321583055793
AAPL,2025-05-23,193.45,197.48,193.24,195.05,78432900,195.05,-0.030229204991796266,205.06285714285715,203.7433333333333,0.022570440609741244,-0.07568003032887882,4.239999999999981,0.021738015893360576
AAPL,2025-05-27,198.08,200.51,197.21,199.98,56288500,199.98,0.025275570366572575,203.45857142857145,203.8203333333333,0.021807547134326855,-0.04104728109715161,3.299999999999983,0.016501650165016417
AAPL,2025-05-28,200.36,202.5,199.67,200.19,45339700,200.19,0.0010501050105011789,201.9114285714286,203.759,0.02142932460132269,-0.03116681991966319,2.8300000000000125,0.01413657025825472
AAPL,2025-05-29,203.35,203.58,198.28,199.72,51396800,199.72,-0.0023477696188620722,200.65142857142857,203.69466666666668,0.021430843711244128,-0.01060140691568423,5.300000000000011,0.026537152012818
AAPL,2025-05-30,199.14,201.73,196.56,200.62,70819900,200.62,0.004506308832365358,199.79285714285714,203.922,0.02014584452242216,-0.002535673445035469,5.1699999999999875,0.025770112650782512
AAPL,2025-06-02,200.05,201.9,199.89,201.47,35423300,201.47,0.004236865716279459,199.73714285714286,204.08766666666668,0.020014350919421584,0.03291463727249422,2.0100000000000193,0.009976671464734299
AAPL,2025-06-03,201.12,203.54,200.73,203.04,46381600,203.04,0.007792723482404229,200.01,204.43266666666668,0.019670646657798444,0.015301530153015275,2.8100000000000023,0.013839637509850287
AAPL,2025-06-04,202.68,206.01,201.87,202.59,43604000,202.59,-0.002216312056737557,201.08714285714285,204.544,0.018720438425567424,0.011988610819721357,4.139999999999986,0.020435362061306018
AAPL,2025-06-05,203.27,204.52,199.92,200.4,55126100,200.4,-0.010810010365763345,201.14714285714285,204.42066666666668,0.01828616250941216,0.003404766673342774,4.600000000000023,0.02295409181636738
AAPL,2025-06-06,202.77,205.47,201.82,203.69,46607700,203.69,0.016417165668662692,201.64714285714288,204.2816666666667,0.018218342481997905,0.01530256205762126,3.6500000000000057,0.01791938730423686
AAPL,2025-06-09,204.16,205.77,199.79,201.22,72862600,201.22,-0.01212627031273017,201.8614285714286,204.03,0.018314386870555314,-0.0012408795354147406,5.980000000000018,0.029718715833416252
AAPL,2025-06-10,200.37,204.12,200.34,202.44,54672600,202.44,0.0060630156048107064,202.12142857142857,203.79033333333334,0.018336789218711375,-0.002955082742316706,3.780000000000001,0.018672199170124488
AAPL,2025-06-11,203.27,204.27,198.19,198.55,60989900,198.55,-0.019215570045445496,201.7042857142857,203.38566666666668,0.018593935707848452,-0.019941754282047475,6.0800000000000125,0.03062200956937805
AAPL,2025-06-12,198.85,199.45,197.14,198.97,43904600,198.97,0.0021153361873582632,201.12285714285713,202.95199999999997,0.018549316143709735,-0.007135728542914221,2.3100000000000023,0.011609790420666444
AAPL,2025-06-13,199.5,200.14,195.48,196.23,51447300,196.23,-0.013770920239232098,200.21428571428572,202.39966666666666,0.01863806244834016,-0.03662428199715262,4.659999999999997,0.0237476430719054
AAPL,2025-06-16,197.08,198.46,196.34,198.2,43020700,198.2,0.010039239667736899,199.9,202.178,0.01756191943695555,-0.015008448464367441,2.1200000000000045,0.010696266397578227
AAPL,2025-06-17,196.98,198.17,194.99,195.42,38856200,195.42,-0.014026236125126101,198.71857142857144,202.07866666666666,0.016787357831137186,-0.034676941315945564,3.1799999999999784,0.016272643536997127
AAPL,2025-06-18,195.72,197.35,194.85,196.36,45394700,196.36,0.004810152492068509,198.0242857142857,202.023,0.016811086295061357,-0.011029967262654261,2.5,0.012731717254023223
AAPL,2025-06-20,198.02,201.47,196.64,200.77,96813500,200.77,0.02245874923609703,197.78571428571428,202.18966666666668,0.017162206448665694,0.009046589938181748,4.8300000000000125,0.02405737909050163
AAPL,2025-06-23,201.4,202.07,198.73,201.27,55814300,201.27,0.0024904119141306857,198.17428571428567,202.33166666666665,0.017135193645607467,0.025684146155022347,3.3400000000000034,0.01659462413673177
AAPL,2025-06-24,202.36,203.21,199.97,200.07,54064000,200.07,-0.005962140408406702,198.3314285714286,202.399,0.017157963622699644,0.009434914228052538,3.240000000000009,0.016194331983805713
AAPL,2025-06-25,201.22,203.44,200.39,201.33,39525700,201.33,0.0062977957714800414,199.06,202.09166666666667,0.012512515433639187,0.030242554498004504,3.0500000000000114,0.01514925743803711
AAPL,2025-06-26,201.2,202.41,199.23,200.77,50799100,200.77,-0.0027815030050166722,199.42714285714285,201.69433333333333,0.012321166046121821,0.02245874923609703,3.180000000000007,0.01583901977387063
AAPL,2025-06-27,201.66,202.99,199.77,200.85,73188600,200.85,0.00039846590626080314,200.20285714285714,201.31966666666668,0.012326410937356522,0.00039846590626080314,3.219999999999999,0.01603186457555389
AAPL,2025-06-30,201.78,207.15,199.03,204.94,91912800,204.94,0.020363455314911683,201.42857142857142,201.11066666666665,0.012957481712321077,0.018234212749043577,8.120000000000005,0.039621352591002267
AAPL,2025-07-01,206.44,209.95,205.91,207.58,78788900,207.58,0.012881819068995881,202.4014285714286,200.99599999999998,0.013200350620753294,0.03753686209826568,4.039999999999992,0.019462375951440368
AAPL,2025-07-02,208.67,213.1,207.9,212.2,67941800,212.2,0.022256479429617393,203.96285714285713,201.118,0.013650089809045515,0.05399096011523352,5.199999999999989,0.024505183788878365
AAPL,2025-07-03,211.91,214.41,211.57,213.31,34955800,213.31,0.005230914231856731,205.8542857142857,201.34066666666666,0.01354520955914553,0.062459530806395325,2.8400000000000034,0.013313956213960918
AAPL,2025-07-07,212.44,215.98,208.56,209.71,50229000,209.71,-0.01687684590502081,207.0514285714286,201.60233333333332,0.013205366323039761,0.04411252178242475,7.4199999999999875,0.03538219445901477
AAPL,2025-07-08,209.86,211.19,208.21,209.77,42848900,209.77,0.00028610938915640816,208.33714285714288,201.89033333333333,0.013173870766457138,0.023567873523958394,2.9799999999999898,0.014206035181389092
AAPL,2025-07-09,209.29,211.09,206.99,210.9,48749400,210.9,0.005386852266768383,209.77285714285716,202.41866666666667,0.011744386746319604,0.015993833702668825,4.099999999999994,0.019440493124703622
AAPL,2025-07-10,210.27,213.24,209.79,212.17,44443600,212.17,0.006021811284969036,210.8057142857143,202.825,0.010967055699126411,-0.0001413760603204972,3.450000000000017,0.016260545788754383
AAPL,2025-07-11,210.33,211.89,209.62,210.92,39765800,210.92,-0.005891502097374768,211.28285714285715,203.18266666666668,0.011061317033287799,-0.011204350475833347,2.269999999999982,0.010762374359946814
AAPL,2025-07-14,209.69,210.67,207.3,208.38,38840100,208.38,-0.012042480561350266,210.73714285714286,203.47133333333335,0.011325170533903868,-0.006342091459634824,3.369999999999976,0.016172377387465093
AAPL,2025-07-15,208.98,211.65,208.68,208.87,42296300,208.87,0.002351473269987636,210.10285714285712,203.74633333333335,0.01131212621538889,-0.0042904133098154995,2.969999999999999,0.014219370900560151
AAPL,2025-07-16,210.06,212.16,208.4,209.92,47490500,209.92,0.0050270503183798,210.13285714285712,204.028,0.01131986235422817,-0.004646752015173172,3.759999999999991,0.017911585365853615
AAPL,2025-07-17,210.33,211.56,209.35,209.78,48068100,209.78,-0.0006669207317072656,210.13428571428568,204.25266666666667,0.011261171585206259,-0.011264552010180506,2.210000000000008,0.010534846029173458
AAPL,2025-07-18,210.63,211.55,209.46,210.94,48974600,210.94,0.005529602440652148,210.14000000000001,204.531,0.011270115375252488,9.482268158556018e-05,2.0900000000000034,0.009908030719635932
AAPL,2025-07-21,211.86,215.54,211.39,212.24,51377400,212.24,0.006162889921304648,210.15,204.92566666666667,0.011059647893546683,0.018523850657452767,4.150000000000006,0.019553335846211863
AAPL,2025-07-22,212.9,214.71,211.99,214.16,46404100,214.16,0.009046362608367886,210.61285714285717,205.27466666666666,0.010806710849859097,0.025326758270694638,2.719999999999999,0.012700784460216656
AAPL,2025-07-23,214.76,214.91,212.17,213.91,46989300,213.91,-0.0011673515128876044,211.40285714285713,205.69766666666666,0.01050318690108712,0.01900724085365857,2.740000000000009,0.01280912533308405
AAPL,2025-07-24,213.66,215.45,213.29,213.52,46022600,213.52,-0.0018231966714973291,212.06714285714284,206.067,0.010499109243311702,0.017828200972447306,2.1599999999999966,0.01011614837017608
AAPL,2025-07-25,214.46,215.0,213.16,213.64,40268800,213.64,0.000562008242787515,212.59857142857143,206.57,0.009724340171629852,0.012799848298094219,1.8400000000000034,0.00861261935967049
AAPL,2025-07-28,213.79,214.61,212.82,213.81,37858000,213.81,0.000795731136491451,213.17428571428573,207.06466666666668,0.009729077965271947,0.007397286091217481,1.7900000000000205,0.008371918993498997
AAPL,2025-07-29,213.94,214.57,210.58,211.03,51411700,211.03,-0.013002198213367011,213.18714285714285,207.558,0.009685809007247664,-0.014615240941352248,3.9899999999999807,0.018907264369994695
AAPL,2025-07-30,211.66,212.15,207.48,208.81,45512500,208.81,-0.01051983130360612,212.69714285714286,207.9116666666667,0.009857717541054844,-0.02384180262727309,4.670000000000016,0.022364829270628876
AAPL,2025-07-31,208.25,209.6,206.93,207.33,80698400,207.33,-0.007087783152147864,211.72142857142856,208.30866666666668,0.009550532471619624,-0.028990258523791668,2.6699999999999875,0.01287802054695407
AAPL,2025-08-01,210.63,213.34,201.27,202.15,104434500,202.15,-0.024984324506824862,210.04142857142855,208.50166666666667,0.010726858502185492,-0.053782063284029125,12.069999999999993,0.05970813752164231
AAPL,2025-08-04,204.28,207.64,201.45,203.12,75109300,203.12,0.004798417017066514,208.5557142857143,208.57999999999998,0.009967752486631011,-0.04999766147514151,6.189999999999998,0.03047459629775501
AAPL,2025-08-05,203.17,205.11,201.93,202.69,44155100,202.69,-0.002116975187081538,206.99142857142857,208.62733333333335,0.009970502279672819,-0.039520447329763564,3.180000000000007,0.01568898317627908
AAPL,2025-08-06,205.4,215.14,205.36,213.01,108483100,213.01,0.05091519068528294,206.87714285714287,209.05866666666665,0.013518517467134837,0.02011397921555469,9.779999999999973,0.04591333740199978
AAPL,2025-08-07,218.63,220.6,216.33,219.78,90224800,219.78,0.03178254542040282,208.12714285714287,209.67366666666666,0.014547836509839695,0.06004919693242661,4.269999999999982,0.019428519428519347
AAPL,2025-08-08,220.58,230.74,219.0,229.09,113854000,229.09,0.04236054236054243,211.0242857142857,210.61766666666668,0.016170353738869454,0.13326737571110558,11.740000000000009,0.05124623510410759
AAPL,2025-08-11,227.92,229.56,224.76,227.18,61806100,227.18,-0.00833733467196296,213.85999999999999,211.49533333333332,0.016325282263680664,0.11845214651437574,4.800000000000011,0.02112862047715473
AAPL,2025-08-12,228.01,230.8,227.07,229.65,55626200,229.65,0.01087243595386922,217.78857142857143,212.31900000000002,0.016092382041442012,0.13301100202279348,3.730000000000018,0.01624210755497504
AAPL,2025-08-13,231.07,235.0,230.43,233.33,69878500,233.33,0.016024384933594593,222.1042857142857,213.17733333333337,0.01616277016015925,0.09539458241397125,4.569999999999993,0.019585994085629766
AAPL,2025-08-14,234.06,235.12,230.85,232.78,51916300,232.78,-0.0023571765310933523,226.40285714285713,213.86333333333332,0.01582687190539327,0.05915005915005911,4.27000000000001,0.018343500300713165
AAPL,2025-08-15,234.0,234.28,229.34,231.59,56038700,231.59,-0.005112123034624938,229.05714285714288,214.47266666666667,0.015893829349697037,0.010912741717229002,4.939999999999998,0.021330800120903312
AAPL,2025-08-18,231.7,233.12,230.11,230.89,37476200,230.89,-0.0030225830130835574,230.6442857142857,215.1786666666667,0.015496759768225874,0.016330662910467364,3.009999999999991,0.013036510892632816
AAPL,2025-08-19,231.28,232.87,229.35,230.56,39402600,230.56,-0.0014292520247736196,230.8542857142857,215.87166666666664,0.015511521936011173,0.00396255170912263,3.5200000000000102,0.015267175572519128
AAPL,2025-08-20,229.98,230.47,225.77,226.01,42263900,226.01,-0.019734559333795976,230.68714285714285,216.37533333333334,0.01606158925081391,-0.03137187674109643,4.699999999999989,0.020795540020353033
AAPL,2025-08-21,226.27,226.52,223.78,224.9,30621200,224.9,-0.0049112871111897105,230.00857142857143,216.79966666666667,0.01610131048029376,-0.03385170547297878,2.740000000000009,0.01218319253001338
AAPL,2025-08-22,226.17,229.09,225.41,227.76,42477800,227.76,0.012716763005780285,229.21285714285713,217.361,0.01614250828637915,-0.01653784705729955,3.680000000000007,0.01615735862311208
AAPL,2025-08-25,226.48,229.3,226.23,227.16,30983100,227.16,-0.0026343519494204104,228.41,217.987,0.015936547502229993,-0.016154878946684548,3.0700000000000216,0.01351470329283334
AAPL,2025-08-26,226.87,229.49,224.69,229.31,54575100,229.31,0.009464694488466208,228.0842857142857,218.66833333333335,0.015979404678633926,-0.005421582234559352,4.800000000000011,0.020932362304304265
AAPL,2025-08-27,228.61,230.9,228.26,230.49,31259500,230.49,0.005145872399808127,228.02714285714288,219.35399999999998,0.015979878034565846,0.019822131764081208,2.640000000000015,0.011453859169595274
AAPL,2025-08-28,230.82,233.41,229.34,232.56,38074700,232.56,0.008980866848887104,228.31285714285715,220.11333333333332,0.015995564335694285,0.034059582036460645,4.069999999999993,0.017500859993120024
AAPL,2025-08-29,232.51,233.38,231.37,232.14,39418400,232.14,-0.001805985552115641,229.18857142857146,220.82,0.016020528579154862,0.019230769230769162,2.009999999999991,0.008658568105453566
AAPL,2025-09-02,229.25,230.85,226.97,229.72,44075600,229.72,-0.010424743689153027,229.87714285714284,221.40266666666668,0.016204200789141924,0.011269589716499384,3.8799999999999955,0.01689012711126587
AAPL,2025-09-03,237.21,238.85,234.36,238.47,66427800,238.47,0.038089848511231095,231.40714285714284,222.21300000000002,0.017414711229543176,0.0399459247307139,4.489999999999981,0.018828364154820233
AAPL,2025-09-04,238.45,239.9,236.74,239.78,47549400,239.78,0.005493353461651473,233.21,223.07533333333333,0.017392505315138154,0.04030543624452254,3.1599999999999966,0.013178747184919496
AAPL,2025-09-05,240.0,241.32,238.49,239.69,54870400,239.69,-0.00037534406539330156,234.69285714285712,223.94766666666663,0.017377916738897815,0.030658754729962157,2.829999999999984,0.011806917268137946
AAPL,2025-09-08,239.3,240.15,236.34,237.88,48999500,237.88,-0.007551420584922197,235.74857142857144,224.75566666666666,0.017496076793738588,0.024726458171792975,3.8100000000000023,0.01601647889692283
AAPL,2025-09-09,237.0,238.78,233.36,234.35,66313900,234.35,-0.014839414831007258,236.00428571428571,225.44033333333334,0.017816567311423205,0.02015497126937138,5.4199999999999875,0.023127800298698476
AAPL,2025-09-10,232.19,232.42,225.95,226.79,83440800,226.79,-0.03225944100704081,235.23999999999998,225.96566666666666,0.018743718627028633,-0.048978907200067145,6.469999999999999,0.0285285947352176
AAPL,2025-09-11,226.88,230.45,226.65,230.03,50208600,230.03,0.014286344195070466,235.28428571428572,226.67299999999997,0.01869338105961958,-0.04066227375093834,3.799999999999983,0.016519584402034444
AAPL,2025-09-12,229.22,234.51,229.02,234.07,55824200,234.07,0.017562926574794524,234.6557142857143,227.5643333333333,0.018758224724499867,-0.02344695231340488,5.489999999999981,0.02345452215149306
AAPL,2025-09-15,237.0,238.19,235.03,236.7,42699500,236.7,0.011235955056179803,234.21571428571428,228.716,0.0179624750262203,-0.004960484277787169,3.1599999999999966,0.013350232361639193
AAPL,2025-09-16,237.18,241.22,236.32,238.15,63421100,238.15,0.006125897760878907,233.99571428571429,229.88366666666667,0.017962507546310465,0.016215062940047043,4.900000000000006,0.020575267688431684
AAPL,2025-09-17,238.97,240.1,237.73,238.99,46508000,238.99,0.0035271887465881946,234.1542857142857,231.09366666666665,0.017909766080655233,0.05379425900612911,2.3700000000000045,0.00991673291769532
AAPL,2025-09-18,239.97,241.2,236.65,237.88,44249600,237.88,-0.004644545796895327,234.6585714285714,231.9226666666667,0.015819291300770824,0.03412598356736085,4.549999999999983,0.01912729107112823
AAPL,2025-09-19,241.23,246.3,240.21,245.5,163741300,245.5,0.03203295779384563,237.33142857142857,232.78,0.01583461993628688,0.04883154611868257,6.090000000000003,0.024806517311608975
AAPL,2025-09-22,248.3,256.64,248.12,256.08,105517400,256.08,0.04309572301425657,241.05285714285714,233.67966666666663,0.01589677620997569,0.08187579214195173,8.519999999999982,0.03327085285848166
AAPL,2025-09-23,255.88,257.34,253.58,254.43,60275200,254.43,-0.006443298969072031,243.96142857142854,234.58800000000002,0.015850437310524042,0.06836027713625858,3.7599999999999625,0.014778131509648872
AAPL,2025-09-24,255.22,255.74,251.04,252.31,42303700,252.31,-0.008332350744802097,246.1914285714286,235.3433333333333,0.015946804210280347,0.05573454956274326,4.700000000000017,0.018627878403551255
AAPL,2025-09-25,253.21,257.17,251.71,256.87,55202100,256.87,0.01807300542982837,248.8657142857143,236.12800000000001,0.01600760353479436,0.07983016647048946,5.460000000000008,0.02125588819247093
AAPL,2025-09-26,254.1,257.6,253.78,255.46,46076300,255.46,-0.00548915793981386,251.21857142857144,236.884,0.01605612518695092,0.04057026476578418,3.8200000000000216,0.014953417364753861
AAPL,2025-09-29,254.56,255.0,253.01,254.43,40127700,254.43,-0.0040319423784546116,253.58285714285716,237.64533333333333,0.016037979785240693,-0.006443298969072031,1.990000000000009,0.007821404708564277
AAPL,2025-09-30,254.86,255.92,253.11,254.63,37704300,254.63,0.0007860708249813886,254.88714285714286,238.43666666666664,0.016001537849536885,0.0007860708249813886,2.809999999999974,0.011035620311824899
AAPL,2025-10-01,255.04,258.79,254.93,255.45,48713900,255.45,0.0032203589522050713,254.7971428571429,239.26633333333334,0.01597574339801883,0.01244500812492566,3.8600000000000136,0.015110589156390738
AAPL,2025-10-02,256.58,258.18,254.15,257.13,42630200,257.13,0.0065766294773927925,255.18285714285716,240.30366666666666,0.015364161573209464,0.0010121851520223935,4.030000000000001,0.01567300587251585
AAPL,2025-10-03,254.67,259.24,253.95,258.02,49155600,258.02,0.0034612841753198786,255.99857142857147,241.40766666666667,0.015264491351445936,0.010021138338683011,5.2900000000000205,0.020502286644446248
AAPL,2025-10-06,257.99,259.07,255.05,256.69,44664100,256.69,-0.005154639175257714,255.97285714285712,242.37199999999999,0.015289603744763392,0.008882600322289047,4.019999999999982,0.015660913942888238
AAPL,2025-10-07,256.81,257.4,255.43,256.48,31955800,256.48,-0.000818107444777616,256.11857142857144,243.34933333333336,0.01526557198906293,0.007265443977536146,1.9699999999999704,0.007680910792264389
AAPL,2025-10-08,256.52,258.52,256.11,258.06,36496900,258.06,0.006160324391765393,256.63714285714286,244.30766666666665,0.015237920090899748,0.010217263652378294,2.409999999999968,0.009338913430984919
AAPL,2025-10-09,257.81,258.0,253.14,254.04,38322000,254.04,-0.01557777261102078,256.55285714285714,245.09266666666664,0.015650955057882162,-0.012017267530043174,4.860000000000014,0.019130845536136094
AAPL,2025-10-10,254.94,256.38,244.0,245.27,61999100,245.27,-0.03452212250039355,255.09857142857143,245.51633333333334,0.017064242216538045,-0.049414774048523236,12.379999999999995,0.05047498674929667
AAPL,2025-10-13,249.38,249.69,245.56,247.66,38142900,247.66,0.009744363354670327,253.74571428571426,246.03366666666668,0.017107633757970853,-0.03517862012544315,4.1299999999999955,0.01667608818541547
AAPL,2025-10-14,246.6,248.85,244.7,247.77,35478000,247.77,0.0004441573124445153,252.28142857142853,246.6353333333333,0.016943154846331458,-0.03395976294447911,4.150000000000006,0.016749404689833335
AAPL,2025-10-15,249.49,251.82,247.47,249.34,33893600,249.34,0.006336521774226167,251.23142857142858,246.99766666666665,0.015591598701966015,-0.03379059133534834,4.349999999999994,0.01744605759204297
AAPL,2025-10-16,248.25,249.04,245.13,247.45,39777000,247.45,-0.007580011229646355,249.9414285714286,247.2533333333333,0.015661687827970307,-0.02594079672492522,3.9099999999999966,0.015801171953930073
AAPL,2025-10-17,248.02,253.38,247.27,252.29,49147000,252.29,0.0195595069711052,249.11714285714288,247.67333333333332,0.016012894627153825,0.028621519142169705,6.109999999999985,0.02421816163938319
AAPL,2025-10-20,255.89,264.38,255.63,262.24,90483000,262.24,0.03943874113123802,250.28857142857143,248.48533333333336,0.0173090654293675,0.05887103286764117,8.75,0.03336638194020744
AAPL,2025-10-21,261.88,265.29,261.83,262.77,46695900,262.77,0.0020210494203782847,252.78857142857143,249.43266666666665,0.01696678903458319,0.0605400169512047,3.4600000000000364,0.013167408760513135
AAPL,2025-10-22,262.65,262.85,255.43,258.45,45015300,258.45,-0.016440232903299434,254.32999999999998,250.48799999999997,0.016021783048925136,0.03653645624448543,7.420000000000016,0.02870961501257503
AAPL,2025-10-23,259.94,260.62,258.01,259.58,32754900,259.58,0.0043722189978718795,256.01714285714286,251.47299999999998,0.015914608074919612,0.04902000404122053,2.6100000000000136,0.01005470375221517
AAPL,2025-10-24,261.19,264.13,259.18,262.82,38253700,262.82,0.012481701209646312,257.9428571428571,252.43133333333336,0.015793603363705958,0.04173768282531998,4.949999999999989,0.018834183091088915
AAPL,2025-10-27,264.88,269.12,264.65,268.81,44888200,268.81,0.02279126398295417,260.9942857142857,253.50166666666664,0.01611410107718307,0.0250533862111042,4.470000000000027,0.016628845653063603
AAPL,2025-10-28,268.99,269.89,268.15,269.0,41534800,269.0,0.0007068189427477112,263.38142857142856,254.53,0.016124153715438152,0.02370894698786019,1.740000000000009,0.006468401486988881
AAPL,2025-10-29,269.28,271.41,267.11,269.7,50984000,269.7,0.0026022304832713505,264.44714285714286,255.5536666666667,0.016126355312887725,0.04352872896111437,4.300000000000011,0.015943641082684507
AMZN,2023-11-07,140.55,143.37,140.5,142.71,53553500,142.71,0.02125375697724352,138.20166666666668,138.20166666666668,0.01077014040066796,0.0722819144939515,2.8700000000000045,0.020110714035456553
